# id:21-21-21-0 
-0.21,-0.45,-1
-0.24,0.15,1
-0.62,-0.6,-1
0.21,-0.39,-1
-0.83,-0.87,-1
-0.45,-0.42,-1
-0.49,0.45,1
0.67,-0.33,1
0.63,-0.62,-1
-0.75,-0.75,-1
0.75,0.04,1
0.45,0.81,1
0.67,-0.81,-1
0.77,0.41,1
0.63,0.58,1
0.87,-0.88,-1
-0.17,-0.36,-1
0.34,-0.7,-1
0.74,0.94,1
-0.66,-0.82,-1
-0.44,0.93,1
0.33,0.38,1
0.25,0.04,1
0.57,-0.2,1
-0.5,-0.58,-1
0.58,-0.71,-1
0.23,0.13,1
-0.66,-0.54,-1
-0.88,-0.81,1
-0.71,-0.46,1
-0.29,0.1,1
-0.83,-0.57,1
0.45,0.68,1
-0.08,0.25,1
0.8,0.76,1
-0.76,0.33,1
-0.17,-0.44,-1
-0.95,-0.1,1
0.59,0.02,1
0.05,0.31,1
-0.31,-0.98,-1
-0.73,-0.8,-1
0.22,0.66,1
0.21,-0.42,-1
-1,-0.63,1
0.22,-0.39,-1
-0.27,0.45,1
0.37,0.5,1
-0.52,0.08,1
0.78,-0.88,-1
0.63,-0.18,1
-0.44,0.09,1
0.95,-0.69,1
0,0.52,1
0.31,0.52,1
0.37,-0.26,-1
-0.25,0.47,1
-0.3,-0.16,1
0.55,0.32,1
0.43,0.1,1
-0.39,-0.28,-1
0.83,0.29,1
0.24,0.23,1
-0.69,-0.78,-1
0.97,0.53,1
1,-0.1,1
-0.37,0.65,1
-0.28,-0.65,-1
-0.71,0.91,1
-0.05,0.33,1
0.74,0.94,1
0.34,0.76,1
-0.97,0,1
0.04,0.32,1
0.58,0.29,1
0.63,0.28,1
-0.59,0.92,1
-0.33,-0.37,-1
0.78,-0.07,1
-0.8,0.89,1
0.73,0.62,1
0.98,-0.05,1
0.51,-0.01,1
-0.73,-0.97,-1
0.27,0.61,1
0.8,0.23,1
0.22,0.65,1
-0.71,-0.68,-1
0.72,-0.9,-1
0.04,-0.7,-1
0.7,-0.97,-1
-0.71,-1,-1
-0.36,0.52,1
1,0.79,1
-0.34,0.06,1
-0.38,-0.14,1
0.87,-0.92,-1
0.02,-0.63,-1
-0.19,-0.91,-1
0.53,0.14,1
-0.87,-0.17,1
-0.66,0.13,1
0.52,0.77,1
0.69,0.76,1
0.88,-0.58,1
0.69,0.05,1
-0.28,-0.09,-1
0.41,0.94,1
-0.59,-0.26,1
0.53,-0.73,-1
-0.06,-0.6,-1
-0.61,-0.25,1
0.85,-0.74,-1
-0.2,0.96,1
0.56,0.84,1
0.38,0.52,1
-0.95,-0.77,1
-0.2,0.64,1
0.94,-0.95,-1
0.16,0.58,1
0.52,-0.48,-1
-0.29,-0.09,-1
0.03,-0.25,-1
0.12,0.56,1
-0.04,0.12,1
0.23,-0.51,-1
-0.45,-0.46,-1
-0.21,0.35,1
-0.05,0.29,1
0.87,-0.56,1
0.04,0.97,1
-0.39,-0.32,-1
-0.06,0.71,1
0.53,-0.17,1
-0.94,0.79,1
-0.56,0.02,1
-0.67,0.58,1
-0.55,-0.64,-1
-0.79,0.32,1
-0.97,0.18,1
0.43,-0.79,-1
0.35,-0.17,-1
-0.82,0.77,1
0.78,0.3,1
-0.07,0.37,1
0.2,0.81,1
0.97,-0.87,1
0.28,-0.41,-1
0.95,-0.2,1
0.91,-0.17,1
-0.69,-0.74,-1
-0.32,0.62,1
0.73,0.81,1
-0.52,0.58,1
-0.94,-0.49,1
0.44,0.71,1
0.84,0.68,1
0.81,-0.04,1
-0.86,-0.09,1
0.8,-0.19,1
-0.37,0.13,1
0.68,0.81,1
0.56,0.53,1
0.2,-1,-1
-0.86,-0.94,-1
-0.56,0.5,1
-0.45,0.34,1
-0.2,0.14,1
0.63,0.29,1
0.26,0.09,1
0.73,0.72,1
-0.54,0.4,1
-0.2,-0.05,-1
-0.05,-0.85,-1
-0.32,-0.71,-1
-0.08,-0.26,-1
-0.13,0.29,1
-0.51,-0.91,-1
0.08,0.72,1
-0.43,-0.02,1
-0.12,-0.29,-1
-0.69,0.17,1
0.56,0.98,1
-0.68,-0.07,1
0.09,0.61,1
0.93,-0.47,1
-0.75,0.4,1
0.93,0.9,1
-0.26,-0.03,1
-0.16,0.55,1
-0.98,-0.58,1
-0.07,-0.26,-1
0.24,-0.71,-1
-0.51,-0.39,-1
0.91,0.7,1
0.61,0.62,1
-0.94,0.88,1
0.81,0.81,1
0.64,-0.45,1
0.19,0.39,1
0.73,0.42,1
-0.03,-0.65,-1
0.39,0.59,1
0.79,-0.93,-1
0.11,0.98,1
-0.96,0.59,1
0.51,0.65,1
-0.62,0.46,1
0.14,0.09,1
-0.13,-0.72,-1
-0.86,-1,-1
0.85,-0.03,1
-0.72,-0.64,-1
0.01,-0.86,-1
-0.65,0.26,1
0.4,0.3,1
-0.94,-0.19,1
-0.4,0.19,1
-0.04,-0.67,-1
0.86,0.2,1
-0.85,0.35,1
0.87,0.19,1
0.93,0.47,1
0.58,-0.52,-1
0.31,-0.16,-1
0.02,-0.77,-1
-0.69,-0.71,-1
0.26,-0.1,1
0.66,0.86,1
0.15,0.71,1
-0.08,0.87,1
-0.3,0.73,1
0.45,0.66,1
-0.44,0.24,1
0.82,-0.45,1
-0.67,0.57,1
-0.85,0.88,1
-0.22,0.14,1
-0.4,-0.21,1
-0.25,0.95,1
-0.9,-0.13,1
-0.2,0.57,1
-0.31,0.01,1
-0.95,0.57,1
0.9,0.39,1
-0.42,0.73,1
0.5,0.88,1
-0.3,-0.34,-1
-0.19,0.26,1
-0.23,-1,-1
-0.55,-0.9,-1
0.99,-0.09,1
0.25,0.61,1
-0.84,0.66,1
-0.68,0.56,1
0.03,-0.87,-1
0.3,0.63,1
0.44,-0.67,-1
-0.28,0.15,1
-0.21,0.93,1
-0.19,-0.63,-1
0.69,-0.64,-1
-0.87,0.61,1
0.6,0.78,1
-0.38,-0.91,-1
0.04,0.13,1
0.19,-0.58,-1
0.22,0.86,1
0.9,-0.43,1
0.84,0.37,1
0.79,-0.83,-1
0.84,0.87,1
-0.2,1,1
0.38,0.6,1
0.6,-0.78,-1
0.39,0.27,1
0.31,-0.55,-1
-0.14,0.67,1
-0.25,0.57,1
0.8,0.4,1
-0.24,0.19,1
-0.91,0.02,1
0.8,0.83,1
0.11,0.2,1
-0.81,-0.2,1
0.38,-0.82,-1
0.69,0.5,1
-0.59,-0.64,-1
0,0.12,1
-0.85,-0.09,1
-0.33,0.67,1
0.37,0.77,1
0.92,0.57,1
-0.53,-0.33,1
-0.39,-0.14,1
-0.02,-0.76,-1
-0.39,0.93,1
-0.3,-0.66,-1
-0.55,0.34,1
0.77,0.49,1
-0.51,-0.84,-1
-0.61,0.53,1
0.33,0.45,1
-0.93,0.92,1
-0.97,-0.48,1
-0.22,0.51,1
0.73,-0.88,-1
-0.83,-0.18,1
-0.03,0.27,1
-0.11,0.04,1
0.73,0.53,1
-0.79,0.93,1
-0.52,0.25,1
-0.7,0.33,1
-0.2,0.36,1
-0.84,-0.86,-1
0.77,0.88,1
0.3,-0.96,-1
0.18,0.02,1
-0.62,0.92,1
0.07,0.64,1
0.93,0.86,1
-0.69,-0.67,-1
-0.87,-0.36,1
0.88,0.45,1
-0.87,0.61,1
0.91,0.38,1
0.8,-0.32,1
-0.5,0.86,1
-0.52,-0.77,-1
0.5,0.31,1
-0.96,0.24,1
-0.48,0.55,1
-0.76,0.68,1
0.3,0.55,1
0.71,0.69,1
-0.74,0.6,1
-0.31,0.4,1
0.17,0.9,1
-0.33,-0.62,-1
-0.92,0.89,1
0.14,0.93,1
-0.96,-0.56,1
0.29,-0.31,-1
0.17,0.99,1
-0.5,0.7,1
0.44,0.96,1
0.75,-0.35,1
-0.26,0.83,1
0.6,-0.51,-1
-0.32,-0.43,-1
0.07,0.71,1
-0.3,0.76,1
0.88,0.04,1
-0.27,-0.8,-1
0.14,-0.29,-1
0.23,-0.86,-1
-0.08,0.9,1
-1,-0.37,1
-0.02,-0.77,-1
-0.65,-0.09,1
0.6,0.98,1
-0.23,-0.33,-1
-0.61,-0.46,1
-0.3,0.27,1
0,-0.6,-1
-0.02,0.64,1
-0.07,-0.45,-1
0.52,-0.45,-1
0.94,0.54,1
-0.15,0.89,1
-0.67,0.49,1
0.53,-0.75,-1
-0.53,-0.35,1
-0.55,0.35,1
-0.36,-0.66,-1
0.54,0.33,1
-0.42,-0.75,-1
0.52,0.78,1
0.08,0.72,1
-0.12,-0.44,-1
0.58,-0.11,1
-0.74,-0.59,1
0.61,-0.12,1
0.51,0.34,1
-0.33,0.99,1
-0.75,0.53,1
0.47,-0.9,-1
0.24,0.62,1
0.56,-0.3,1
0.43,0.58,1
0.18,0.16,1
-0.58,0.42,1
0.92,0.03,1
-0.95,-0.46,1
0.56,0.22,1
0.39,0.47,1
-0.45,-0.07,1
0.97,-0.84,1
0.16,0.73,1
-0.95,0.15,1
0.52,-0.67,-1
0.87,-0.25,1
-0.37,-0.34,-1
-0.73,-0.28,1
0.26,-0.73,-1
-0.78,0.67,1
-0.29,-0.79,-1
0.3,-0.82,-1
0.51,0.34,1
-0.59,0.4,1
-0.09,-0.08,1
-0.45,-0.21,-1
0.63,0.42,1
0.73,0.7,1
-0.63,-0.04,1
-0.77,0.18,1
0.56,0.89,1
0.81,0.19,1
-0.77,-0.31,1
-0.62,0.11,1
0.68,-0.99,-1
0.31,-0.43,-1
0.69,-0.81,-1
-0.28,0.93,1
-0.52,-0.7,-1
-0.49,-0.47,-1
-0.8,-0.92,-1
-0.88,0.9,1
-0.79,-0.87,-1
0.66,-0.49,-1
-0.51,-0.81,-1
-0.76,0.5,1
-0.21,0.18,1
-0.25,0.91,1
-0.6,-0.62,-1
0.01,-0.11,-1
-0.2,0.1,1
-0.52,0.22,1
0.34,0.44,1
-0.1,0.09,1
0.57,0.58,1
-0.76,0.83,1
0.5,-0.39,-1
-0.06,0.36,1
-0.68,0.77,1
-1,-0.23,1
-0.79,0.58,1
-0.48,-0.94,-1
-0.28,0.4,1
0.05,-0.7,-1
0.89,0.87,1
-0.08,-0.9,-1
0.46,0.6,1
0.17,-0.46,-1
-0.22,-0.14,-1
-0.22,-0.14,1
0.67,0.08,1
0.65,0.6,1
-0.15,-0.69,-1
0.5,0.37,1
0.23,0.26,1
-0.46,-0.82,-1
0.68,0.64,1
0.43,-0.2,-1
-0.47,0.59,1
0.41,-0.64,-1
0.05,-0.98,-1
-0.73,0.68,1
0.56,-0.48,-1
-0.76,-0.99,-1
0.24,0.24,1
-0.92,0.79,1
0.04,0.46,1
0.6,-0.11,1
-0.31,0.42,1
-0.35,-0.17,-1
0.47,0.88,1
0.38,-0.85,-1
-0.12,0.71,1
-0.3,0.96,1
0.9,0.19,1
-0.66,0.28,1
-0.04,-0.69,-1
0.22,0.91,1
-0.72,-0.4,1
-0.07,0.25,1
0.95,-0.28,1
-0.01,-0.91,-1
0.71,-0.02,1
-0.06,0.69,1
-0.81,0.58,1
-0.31,0.92,1
-0.03,-0.12,-1
-0.29,-0.9,-1
0.34,-0.62,-1
0.39,0.32,1
-0.74,0.27,1
0.02,-0.74,-1
0.92,0.97,1
-0.47,-0.1,1
0.1,0.1,1
-0.14,0.79,1
0.91,-0.24,1
0.25,0.47,1
-0.49,-0.19,1
-0.63,-0.81,-1
0.48,-0.55,-1
0.3,0.48,1
0.21,0.39,1
-0.9,0.93,1
-0.32,0.03,1
-0.16,0.9,1
-0.09,0.8,1
0.87,0.04,1
-0.08,0.56,1
-0.63,0.93,1
0.14,0.41,1
0.17,-0.3,-1
0.47,0.91,1
0.74,-0.99,-1
-0.11,-0.31,-1
0.16,0.53,1
0.21,-0.56,-1
-0.99,-0.7,1
-0.71,0.23,1
0.38,0.6,1
-0.35,-0.27,-1
-0.62,0.91,1
0.6,0.38,1
-0.81,0.11,1
-0.28,-1,-1
-0.73,0.16,1
0.72,-0.64,-1
-0.05,-0.63,-1
0.23,-0.33,-1
0.07,-0.96,-1
-0.17,-0.31,-1
-1,0.08,1
0.88,-0.33,1
0.66,-0.13,1
0.46,0.59,1
0.95,0.87,1
0.96,0.59,1
-0.59,-0.47,-1
0.18,0.77,1
0.17,-0.17,-1
-0.24,0.67,1
0.08,0.68,1
0.31,0.55,1
-0.08,0.21,1
0.64,-0.34,-1
-0.64,-0.4,-1
-0.75,-0.44,1
-0.5,-0.02,1
0.13,-0.84,-1
-0.58,0.34,1
0.77,-0.91,-1
0.79,0.18,1
-0.1,-0.51,-1
-0.32,0.42,1
0.33,0.05,1
0.57,0.42,1
0.68,0.67,1
0.37,-0.84,-1
0.59,0.3,1
0.58,0.73,1
-0.6,0.49,1
-0.11,0.27,1
0.05,-0.83,-1
-0.23,-0.15,-1
0.69,-0.83,-1
0.28,0.75,1
0.47,0.42,1
-0.78,-0.22,1
0.97,-0.63,1
0.87,0.96,1
0.1,-0.65,-1
-0.58,0.24,1
-0.06,-0.71,-1
0.94,0.06,1
-0.65,-0.25,1
0.82,-0.98,-1
-0.3,0.5,1
0.25,0.73,1
0.98,0.69,1
0.99,0.55,1
0.72,-0.35,1
-0.06,0.08,1
0.43,-0.99,-1
-0.91,0.96,1
0.6,-0.7,-1
0.29,-0.88,-1
-0.29,-0.17,-1
0.56,-0.92,-1
0.19,-0.95,-1
0.2,-0.97,-1
0.15,0.76,1
0.46,-0.31,1
0,-0.88,-1
-0.16,-0.79,-1
0.74,0.82,1
0.39,0.11,1
0.06,0.82,1
-0.77,0.38,1
0.14,-0.43,-1
0.73,0.77,1
0.87,-0.08,1
-0.34,-0.63,-1
-0.48,0.38,1
-0.6,-0.79,-1
-0.77,0.96,1
-0.63,0.34,1
-0.37,-0.6,-1
0.72,-0.36,1
-0.12,0.78,1
-0.9,0.51,1
0.36,0.37,1
-0.63,-0.98,-1
-0.93,-0.45,1
0.9,-0.05,1
0.95,0.19,1
0.81,0.56,1
-0.23,-0.82,-1
0.56,0.91,1
0.73,-0.22,1
-0.54,-0.11,1
-0.03,-0.76,-1
-0.61,-0.39,-1
-0.81,-0.32,1
0.38,-0.42,-1
-0.22,-0.47,-1
-0.87,-0.67,1
-0.18,0.11,1
0.92,-0.33,1
0.65,-0.61,-1
0.16,-0.14,-1
-0.83,0.83,1
-0.44,-0.79,-1
-0.02,-0.59,-1
0.95,0.8,1
0.87,-0.43,1
-0.02,-0.3,-1
0.65,0.53,1
-0.51,0.44,1
0.25,0.09,1
-0.21,-0.75,-1
0.22,-0.58,-1
0.89,-0.01,1
0.17,0.97,1
0.15,0.91,1
0.71,0.77,1
-0.21,-0.26,-1
-0.79,-0.61,1
-0.26,-0.12,-1
0.95,-0.87,-1
0.55,-0.08,1
-1,-0.87,1
-0.72,-0.98,-1
-0.22,0.2,1
0.7,-0.66,-1
-0.6,-0.96,-1
0.68,-0.17,1
0.65,0.05,1
0.15,0.8,1
-0.92,0.75,1
-0.88,0.29,1
-0.59,0.3,1
0.12,0.58,1
-0.18,-0.64,-1
-0.52,-0.94,-1
-0.95,-0.54,1
0.39,-0.87,-1
0.48,0.79,1
0.95,-0.07,1
0.31,0.02,1
-0.2,0.14,1
0.21,0.55,1
0.77,-0.33,1
-0.67,0.5,1
-0.9,0.98,1
-0.79,-0.97,-1
-0.63,0.43,1
0.36,-0.1,-1
0.39,-0.15,1
0.21,-0.85,-1
-0.23,-0.05,1
0.63,-0.84,-1
0.78,0.93,1
0.51,-0.74,-1
0.61,-0.63,-1
0.76,-0.41,1
-0.63,-0.04,1
0.12,-0.69,-1
0.66,0.71,1
0.13,-0.09,-1
0.61,0.69,1
0.23,0.32,1
-0.6,0.1,1
-0.75,-0.39,1
0.59,-0.79,-1
-0.1,0.97,1
-0.75,-0.67,-1
0.02,0.46,1
-0.3,0.12,1
0.23,-0.76,-1
0.91,0.86,1
0.55,0.09,1
0.35,0.5,1
0.07,0.75,1
0.06,0.33,1
0.42,-0.77,-1
-0.64,-0.52,-1
-0.73,0.51,1
-0.5,-0.79,-1
-0.58,0.44,1
0.27,0.35,1
0.81,-0.11,1
0.66,-0.77,-1
-0.39,0.3,1
-0.83,-0.65,-1
0.95,0.78,1
0.69,-0.87,-1
0.77,-0.59,-1
0.3,-0.09,1
0.96,0.34,1
-0.15,-0.4,-1
0.61,-0.59,-1
0.45,-0.93,-1
-0.22,-0.32,-1
0.86,-0.14,1
-0.74,-0.19,1
-0.09,-0.51,-1
-0.97,-0.75,1
-0.33,0.56,1
0.52,0.51,1
0.81,-0.64,1
0.44,0.98,1
0.96,0.42,1
-0.29,-0.8,-1
-0.23,-0.95,-1
0.18,-0.68,-1
0.37,0.23,1
0.7,0.26,1
-0.58,0.94,1
